"COD_NUC","COD_ACC","RATEIZZAZIONE"
"006533","0079","A"
"006534","0079","A"
"006535","0079","A"
"006536","0079","A"
"006537","0079","A"
"006538","0079","A"
"006539","0079","A"
"006540","0079","A"
"006541","0079","A"
"006542","0079","A"
"006543","0079","A"
"006544","0079","A"
"006545","0079","A"
"006546","0079","A"
"006547","0079","A"
"006548","0079","A"
"006549","0079","A"
"006550","0079","A"
"006555","0079","A"
"006558","0079","A"
"006560","0079","A"
"006564","0079","A"
"006565","0079","A"
"006569","0079","A"
"006574","0079","A"
"006580","0079","A"
"006593","0079","A"
"006597","0079","A"
"006599","0079","A"
"006600","0079","A"
"006601","0079","A"
"006602","0079","A"
"006603","0079","A"
"006604","0079","A"
"006605","0079","A"
"006606","0079","A"
"006607","0079","A"
"006608","0079","A"
"006609","0079","A"
"006610","0079","A"
"006611","0079","A"
"006612","0079","A"
"006613","0079","A"
"006614","0079","A"
"006615","0079","A"
"006616","0079","A"
"006617","0079","A"
"006618","0079","A"
"006619","0079","A"
"006620","0079","A"
"006621","0079","A"
"006622","0079","A"
"006623","0079","A"
"006624","0079","A"
"006625","0079","A"
"006628","0079","A"
"006629","0079","A"
"006630","0079","A"
"006631","0079","A"
"006632","0079","A"
"006633","0079","A"
"006634","0079","A"
"006635","0079","A"
"006636","0079","A"
"006637","0079","A"
"006638","0079","A"
"006639","0079","A"
"006640","0079","A"
"006641","0079","A"
"006642","0079","A"
"006643","0079","A"
"006644","0079","A"
"006645","0079","A"
"006646","0079","A"
"006647","0079","A"
"006648","0079","A"
"006649","0079","A"
"006650","0079","A"
"006651","0079","A"
"006652","0079","A"
"006653","0079","A"
"006654","0079","A"
"006655","0079","A"
"006656","0079","A"
"006657","0079","A"
"006658","0079","A"
"006659","0079","A"
"006660","0079","A"
"006661","0079","A"
"006662","0079","A"
"006663","0079","A"
"006664","0079","A"
"006665","0079","A"
"006666","0079","A"
"006667","0079","A"
"006668","0079","A"
"006669","0079","A"
"006670","0079","A"
"006671","0079","A"
"006672","0079","A"
"006673","0079","A"
"006674","0079","A"
"006675","0079","A"
"006676","0079","A"
"006678","0079","A"
"006679","0079","A"
"006680","0079","A"
"006681","0079","A"
"006682","0079","A"
"006683","0079","A"
"006684","0079","A"
"006685","0079","A"
"006686","0079","A"
"006687","0079","A"
"006688","0079","A"
"006689","0079","A"
"006690","0079","A"
"006691","0079","A"
"006692","0079","A"
"006693","0079","A"
"006694","0079","A"
"006695","0079","A"
"006696","0079","A"
"006697","0079","A"
"006699","0079","A"
"006700","0079","A"
"006701","0079","A"
"006702","0079","A"
"006703","0079","A"
"006704","0079","A"
"006705","0079","A"
"006706","0079","A"
"006707","0079","A"
"006708","0079","A"
"006709","0079","A"
"006710","0079","A"
"006711","0079","A"
"006712","0079","A"
"006713","0079","A"
"006714","0079","A"
"006715","0079","A"
"006716","0079","A"
"006717","0079","A"
"006718","0079","A"
"006719","0079","A"
"006720","0079","A"
"006721","0079","A"
"006722","0079","A"
"006723","0079","A"
"006725","0079","A"
"006726","0079","A"
"006727","0079","A"
"019435","0218","A"
"019185","0218","A"
"007060","0218","A"
"028852","0004","A"
"028853","0004","A"
"028854","0004","A"
"028890","0004","A"
"028897","0004","A"
"028899","0004","A"
"028900","0004","A"
"028901","0004","A"
"028902","0004","A"
"028903","0004","A"
"028904","0004","A"
"028905","0004","A"
"028906","0004","A"
"028907","0004","A"
"028908","0004","A"
"028909","0004","A"
"028910","0004","A"
"028911","0004","A"
"028935","0004","A"
"028936","0004","A"
"028937","0004","A"
"028938","0004","A"
"028939","0004","A"
"028940","0004","A"
"028941","0004","A"
"028942","0004","A"
"029273","0004","A"
"029299","0179","A"
"029302","0179","A"
"029315","0004","A"
"029316","0004","A"
"029346","0004","A"
"029347","0004","A"
"029348","0004","A"
"029349","0004","A"
"029350","0004","A"
"029351","0004","A"
"029352","0004","A"
"029353","0004","A"
"029357","0004","A"
"029358","0004","A"
"029361","0004","A"
"029362","0004","A"
"029363","0004","A"
"029365","0004","A"
"029369","0004","A"
"029370","0004","A"
"029371","0004","A"
"029372","0004","A"
"029373","0004","A"
"029374","0004","A"
"029375","0004","A"
"029376","0004","A"
"029377","0004","A"
"029378","0004","A"
"029379","0004","A"
"029380","0004","A"
"029381","0004","A"
"029382","0004","A"
"029383","0004","A"
"029384","0004","A"
"029504","0004","A"
"029505","0004","A"
"029506","0004","A"
"029507","0004","A"
"029508","0004","A"
"029509","0004","A"
"029510","0004","A"
"029511","0004","A"
"029512","0004","A"
"029513","0004","A"
"029514","0004","A"
"029515","0004","A"
"029516","0004","A"
"029517","0004","A"
"029518","0004","A"
"029519","0004","A"
"029520","0004","A"
"029521","0004","A"
"029522","0004","A"
"029523","0004","A"
"029524","0004","A"
"029525","0004","A"
"029526","0004","A"
"029528","0004","A"
"029529","0004","A"
"029531","0004","A"
"029533","0004","A"
"029534","0004","A"
"029535","0004","A"
"029536","0004","A"
"029537","0004","A"
"029538","0004","A"
"029539","0004","A"
"029540","0004","A"
"029542","0004","A"
"029543","0004","A"
"029544","0004","A"
"029545","0004","A"
"029546","0004","A"
"029591","0004","A"
"029592","0004","A"
"029593","0004","A"
"029594","0004","A"
"029595","0004","A"
"029599","0004","A"
"029600","0004","A"
"029601","0004","A"
"029602","0004","A"
"030005","0004","A"
"030006","0004","A"
"030256","0184","A"
"030262","0216","A"
"030432","0004","A"
"030433","0004","A"
"030434","0004","A"
"030435","0004","A"
"030436","0004","A"
"030437","0004","A"
"030438","0004","A"
"030439","0004","A"
"030440","0004","A"
"030441","0004","A"
"030445","0004","A"
"030447","0004","A"
"030450","0004","A"
"030453","0004","A"
"030454","0004","A"
"030455","0004","A"
"030456","0004","A"
"030457","0004","A"
"030458","0004","A"
"030459","0004","A"
"030555","0004","A"
"030860","0004","A"
"030865","0004","A"
"031449","0004","A"
"031500","0218","A"
"031504","0185","A"
"031505","0185","A"
"031506","0185","A"
"009189","0185","A"
"031746","0004","A"
"031747","0004","A"
"031748","0004","A"
"031749","0004","A"
"031855","0004","A"
"031857","0004","A"
"031858","0004","A"
"031859","0004","A"
"031860","0004","A"
"031861","0004","A"
"031862","0004","A"
"031966","0004","A"
"031991","0004","A"
"031993","0004","A"
"031995","0004","A"
"031996","0004","A"
"031997","0004","A"
"031998","0004","A"
"031999","0004","A"
"032000","0004","A"
"032001","0004","A"
"032004","0004","A"
"032008","0004","A"
"032009","0004","A"
"032010","0004","A"
"032384","0004","A"
"032387","0004","A"
"032388","0004","A"
"032389","0004","A"
"032670","0004","A"
"032671","0004","A"
"032672","0004","A"
"032673","0004","A"
"032674","0004","A"
"032675","0004","A"
"032676","0004","A"
"032677","0004","A"
"032678","0004","A"
"032679","0004","A"
"032680","0004","A"
"032681","0004","A"
"032682","0004","A"
"032683","0004","A"
"032684","0004","A"
"032723","0004","A"
"032724","0004","A"
"032725","0004","A"
"032726","0004","A"
"032727","0004","A"
"032728","0004","A"
"032779","0004","A"
"032875","0004","A"
"032876","0004","A"
"032906","0004","A"
"033099","0004","A"
"033159","0004","A"
"033160","0004","A"
"033407","0004","A"
"033476","0004","A"
"033477","0004","A"
"033478","0004","A"
"033479","0004","A"
"033539","0004","A"
"033540","0004","A"
"033541","0004","A"
"027338","0180","A"
"027339","0180","A"
"027340","0180","A"
"027341","0180","A"
"027342","0180","A"
"027343","0180","A"
"027344","0180","A"
"027345","0180","A"
"027346","0180","A"
"027347","0180","A"
"027348","0180","A"
"027349","0180","A"
"027350","0180","A"
"027351","0180","A"
"027352","0180","A"
"027353","0180","A"
"027354","0180","A"
"027355","0180","A"
"027356","0180","A"
"027357","0180","A"
"027358","0180","A"
"027359","0180","A"
"027360","0180","A"
"027361","0180","A"
"027362","0180","A"
"027363","0180","A"
"027364","0180","A"
"027365","0180","A"
"027366","0180","A"
"027367","0180","A"
"029291","0179","A"
"029292","0179","A"
"029294","0179","A"
"029297","0179","A"
"029327","0004","A"
"029328","0004","A"
"029329","0004","A"
"029339","0004","A"
"029340","0004","A"
"030398","0004","A"
"030399","0004","A"
"030648","0004","A"
"030653","0004","A"
"030654","0004","A"
"030655","0004","A"
"030656","0004","A"
"031053","0004","A"
"031064","0004","A"
"031065","0004","A"
"031066","0004","A"
"031097","0004","A"
"031098","0004","A"
"031138","0004","A"
"031642","0004","A"
"031872","0004","A"
"031873","0004","A"
"032930","0004","A"
"032931","0004","A"
"033116","0004","A"
"033120","0004","A"
"033316","0004","A"
"033317","0004","A"
"033496","0004","A"
"033805","0004","A"
"033866","0004","A"
"033880","0004","A"
"034158","0004","A"
"034437","0004","A"
"034438","0004","A"
"034439","0004","A"
"034440","0004","A"
"034441","0004","A"
"034442","0004","A"
"034443","0004","A"
"034444","0004","A"
"034445","0004","A"
"034447","0004","A"
"034448","0004","A"
"006728","0079","A"
"006729","0079","A"
"006730","0079","A"
"006731","0079","A"
"006732","0079","A"
"006733","0079","A"
"006734","0079","A"
"006735","0079","A"
"006736","0079","A"
"006737","0079","A"
"006738","0079","A"
"006739","0079","A"
"006740","0079","A"
"006741","0079","A"
"006742","0079","A"
"006743","0079","A"
"006744","0079","A"
"006745","0079","A"
"006746","0079","A"
"006747","0079","A"
"006748","0079","A"
"006749","0079","A"
"006750","0079","A"
"006751","0079","A"
"006752","0079","A"
"006753","0079","A"
"006754","0079","A"
"006755","0079","A"
"006756","0079","A"
"006757","0079","A"
"006758","0079","A"
"006759","0079","A"
"006760","0079","A"
"006761","0079","A"
"006762","0079","A"
"006763","0079","A"
"006764","0079","A"
"006765","0079","A"
"006766","0079","A"
"006767","0079","A"
"006768","0079","A"
"014885","0163","A"
"006770","0079","A"
"006771","0079","A"
"006772","0079","A"
"006773","0079","A"
"006774","0079","A"
"006775","0079","A"
"006776","0079","A"
"006777","0079","A"
"006778","0079","A"
"006779","0079","A"
"006780","0079","A"
"006781","0079","A"
"006782","0079","A"
"006783","0079","A"
"006784","0079","A"
"006785","0079","A"
"006786","0079","A"
"006787","0079","A"
"006788","0079","A"
"006789","0079","A"
"006790","0079","A"
"006791","0079","A"
"006792","0079","A"
"006793","0079","A"
"006794","0079","A"
"006795","0079","A"
"006796","0079","A"
"006798","0079","A"
"006799","0079","A"
"006800","0079","A"
"006801","0079","A"
"006802","0079","A"
"006803","0079","A"
"006805","0079","A"
"006806","0079","A"
"006807","0079","A"
"006808","0079","A"
"006810","0079","A"
"006811","0079","A"
"006812","0079","A"
"006814","0079","A"
"014591","0004","A"
"014134","0098","A"
"014570","0004","A"
"014599","0098","A"
"014600","0098","A"
"014721","0004","A"
"014884","0163","A"
"014886","0163","A"
"014887","0163","A"
"014888","0163","A"
"014889","0163","A"
"014890","0163","A"
"014891","0163","A"
"014892","0163","A"
"014893","0163","A"
"014894","0163","A"
"014895","0163","A"
"014896","0163","A"
"014897","0163","A"
"014898","0163","A"
"014899","0163","A"
"014900","0163","A"
"014901","0163","A"
"014902","0163","A"
"014903","0163","A"
"014904","0163","A"
"014905","0163","A"
"014906","0163","A"
"015107","0077","A"
"015229","0142","A"
"015230","0142","A"
"015231","0142","A"
"015232","0142","A"
"019549","0163","A"
"019594","0098","A"
"019595","0098","A"
"019597","0098","A"
"019596","0098","A"
"019779","0084","A"
"019780","0084","A"
"019781","0084","A"
"019782","0084","A"
"019783","0084","A"
"019784","0084","A"
"019785","0084","A"
"019786","0084","A"
"019787","0084","A"
"019788","0084","A"
"019789","0084","A"
"019790","0084","A"
"019791","0084","A"
"019792","0084","A"
"019793","0084","A"
"019794","0084","A"
"019795","0084","A"
"019796","0084","A"
"019797","0084","A"
"020646","0084","A"
"020647","0084","A"
"020648","0084","A"
"020649","0084","A"
"020650","0084","A"
"020651","0084","A"
"020652","0084","A"
"020653","0084","A"
"020654","0084","A"
"020655","0084","A"
"020658","0075","A"
"020659","0075","A"
"020707","0004","A"
"020708","0004","A"
"020709","0004","A"
"020712","0004","A"
"020713","0004","A"
"020714","0004","A"
"020814","0004","A"
"010133","0179","A"
"020823","0004","A"
"020892","0004","A"
"021097","0178","A"
"021098","0178","A"
"021099","0178","A"
"021100","0178","A"
"021101","0178","A"
"021102","0178","A"
"021103","0178","A"
"021104","0178","A"
"021105","0178","A"
"021106","0178","A"
"021107","0178","A"
"021109","0178","A"
"021110","0178","A"
"021111","0178","A"
"021112","0178","A"
"021113","0178","A"
"021114","0178","A"
"021115","0178","A"
"021116","0178","A"
"021117","0178","A"
"021118","0178","A"
"021119","0178","A"
"021120","0178","A"
"021121","0178","A"
"021122","0178","A"
"021123","0178","A"
"021124","0178","A"
"021125","0178","A"
"021126","0178","A"
"021127","0178","A"
"021128","0178","A"
"021129","0178","A"
"021130","0178","A"
"021131","0178","A"
"021132","0178","A"
"021133","0178","A"
"021134","0178","A"
"021135","0178","A"
"021136","0178","A"
"021137","0178","A"
"021138","0178","A"
"021141","0178","A"
"021139","0178","A"
"021140","0178","A"
"021142","0178","A"
"021143","0178","A"
"021144","0178","A"
"021145","0178","A"
"021146","0178","A"
"021147","0178","A"
"021148","0178","A"
"021149","0178","A"
"021150","0178","A"
"021151","0178","A"
"021152","0178","A"
"021153","0178","A"
"021154","0178","A"
"021155","0178","A"
"021156","0178","A"
"021157","0178","A"
"021158","0178","A"
"021259","0004","A"
"021260","0004","A"
"001758","0004","A"
"001759","0004","A"
"001760","0004","A"
"001761","0004","A"
"001836","0004","A"
"001837","0004","A"
"001838","0004","A"
"001839","0004","A"
"001840","0004","A"
"001841","0004","A"
"001842","0004","A"
"001843","0004","A"
"001844","0004","A"
"001845","0004","A"
"002327","0004","A"
"002328","0004","A"
"002329","0004","A"
"002330","0004","A"
"002331","0004","A"
"002332","0004","A"
"002333","0004","A"
"002334","0004","A"
"002335","0004","A"
"002336","0004","A"
"002337","0004","A"
"010912","0015","A"
"010913","0015","A"
"010914","0015","A"
"010915","0015","A"
"010916","0015","A"
"010917","0015","A"
"010918","0015","A"
"010919","0015","A"
"010920","0015","A"
"010921","0015","A"
"010922","0015","A"
"010923","0015","A"
"010924","0015","A"
"010925","0015","A"
"010926","0015","A"
"010927","0015","A"
"010928","0015","A"
"010929","0015","A"
"010930","0015","A"
"010931","0015","A"
"010932","0015","A"
"010933","0015","A"
"010934","0015","A"
"010935","0015","A"
"010936","0015","A"
"010937","0015","A"
"010938","0015","A"
"010939","0015","A"
"010940","0015","A"
"010941","0015","A"
"010942","0015","A"
"010943","0015","A"
"010944","0015","A"
"010945","0015","A"
"010946","0015","A"
"010947","0015","A"
"010948","0015","A"
"010950","0015","A"
"010951","0015","A"
"010952","0015","A"
"010953","0015","A"
"010954","0015","A"
"010955","0015","A"
"010956","0015","A"
"010957","0015","A"
"010958","0015","A"
"010959","0015","A"
"010960","0015","A"
"010961","0015","A"
"010962","0015","A"
"010963","0015","A"
"010964","0015","A"
"010965","0015","A"
"010966","0015","A"
"010967","0015","A"
"010968","0015","A"
"010969","0015","A"
"010970","0015","A"
"010971","0015","A"
"010972","0015","A"
"010973","0015","A"
"010974","0015","A"
"010975","0015","A"
"010976","0015","A"
"010977","0015","A"
"010978","0015","A"
"010979","0015","A"
"010980","0015","A"
"010981","0015","A"
"010982","0015","A"
"010983","0015","A"
"010984","0015","A"
"010985","0015","A"
"010986","0015","A"
"010987","0015","A"
"010988","0015","A"
"010989","0015","A"
"010990","0015","A"
"010991","0015","A"
"010992","0015","A"
"010993","0015","A"
"010994","0015","A"
"010995","0015","A"
"010996","0015","A"
"010997","0015","A"
"010998","0015","A"
"010999","0015","A"
"011000","0015","A"
"011001","0015","A"
"011002","0015","A"
"011003","0015","A"
"011004","0015","A"
"011005","0015","A"
"011006","0015","A"
"011007","0015","A"
"011008","0015","A"
"011009","0015","A"
"011010","0015","A"
"011011","0015","A"
"011012","0015","A"
"011013","0015","A"
"011014","0015","A"
"011015","0015","A"
"011016","0015","A"
"011017","0015","A"
"011018","0015","A"
"011019","0015","A"
"011020","0015","A"
"011021","0015","A"
"011022","0015","A"
"011023","0015","A"
"011024","0015","A"
"011025","0015","A"
"011026","0015","A"
"011027","0015","A"
"011028","0015","A"
"011029","0015","A"
"011030","0015","A"
"011031","0015","A"
"011032","0015","A"
"011033","0015","A"
"011034","0015","A"
"011035","0015","A"
"011036","0015","A"
"011037","0015","A"
"011038","0015","A"
"011039","0015","A"
"011040","0015","A"
"011041","0015","A"
"011042","0015","A"
"011043","0015","A"
"011044","0015","A"
"011045","0015","A"
"011046","0015","A"
"011047","0015","A"
"011048","0015","A"
"011049","0015","A"
"011050","0015","A"
"011051","0015","A"
"011052","0015","A"
"011053","0015","A"
"011054","0015","A"
"011055","0015","A"
"011056","0015","A"
"011057","0015","A"
"011058","0015","A"
"011059","0015","A"
"011061","0015","A"
"011062","0015","A"
"011063","0015","A"
"011064","0015","A"
"011065","0015","A"
"011066","0015","A"
"011067","0015","A"
"011068","0015","A"
"011069","0015","A"
"011070","0015","A"
"011071","0015","A"
"011072","0015","A"
"011073","0015","A"
"011074","0015","A"
"011075","0015","A"
"011076","0015","A"
"011077","0015","A"
"011078","0015","A"
"011079","0015","A"
"011080","0015","A"
"011081","0015","A"
"011082","0015","A"
"011083","0015","A"
"011084","0015","A"
"011085","0015","A"
"011086","0015","A"
"011087","0015","A"
"011088","0015","A"
"011089","0015","A"
"011090","0015","A"
"011091","0015","A"
"011092","0015","A"
"011093","0015","A"
"011094","0015","A"
"011095","0015","A"
"011096","0015","A"
"011097","0015","A"
"011098","0015","A"
"011099","0015","A"
"011100","0015","A"
"011101","0015","A"
"011102","0015","A"
"011103","0015","A"
"011104","0015","A"
"011105","0015","A"
"011106","0015","A"
"011107","0015","A"
"011108","0015","A"
"011109","0015","A"
"011110","0015","A"
"011111","0015","A"
"011112","0015","A"
"011113","0015","A"
"011114","0015","A"
"011115","0015","A"
"011116","0015","A"
"011117","0015","A"
"011118","0015","A"
"011119","0015","A"
"011120","0015","A"
"011121","0015","A"
"011122","0015","A"
"011123","0015","A"
"011124","0015","A"
"011125","0015","A"
"011126","0015","A"
"011127","0015","A"
"011128","0015","A"
"011129","0015","A"
"011130","0015","A"
"011131","0015","A"
"011132","0015","A"
"011133","0015","A"
"011134","0015","A"
"011135","0015","A"
"011136","0015","A"
"011137","0015","A"
"011138","0015","A"
"011139","0015","A"
"011140","0015","A"
"011141","0015","A"
"011142","0015","A"
"011143","0015","A"
"011144","0015","A"
"011145","0015","A"
"011146","0015","A"
"011147","0015","A"
"011148","0015","A"
"011149","0015","A"
"011150","0015","A"
"011151","0015","A"
"011152","0015","A"
"011153","0015","A"
"011154","0015","A"
"011155","0015","A"
"011156","0015","A"
"011157","0015","A"
"011158","0015","A"
"011159","0015","A"
"011160","0015","A"
"011161","0015","A"
"011162","0015","A"
"011163","0015","A"
"011164","0015","A"
"011165","0015","A"
"011166","0015","A"
"011167","0015","A"
"011168","0015","A"
"011169","0015","A"
"011170","0015","A"
"011171","0015","A"
"011172","0015","A"
"011173","0015","A"
"011174","0015","A"
"011175","0015","A"
"011176","0015","A"
"011177","0015","A"
"011178","0015","A"
"011179","0015","A"
"011180","0015","A"
"011181","0015","A"
"011182","0015","A"
"011183","0015","A"
"011184","0015","A"
"011185","0015","A"
"011186","0015","A"
"011188","0015","A"
"011189","0015","A"
"011190","0015","A"
"011191","0015","A"
"011192","0015","A"
"011193","0015","A"
"011194","0015","A"
"011195","0015","A"
"011196","0015","A"
"011197","0015","A"
"011198","0015","A"
"011199","0015","A"
"011200","0015","A"
"011201","0015","A"
"011202","0015","A"
"011203","0015","A"
"011205","0015","A"
"011206","0015","A"
"011207","0015","A"
"011208","0015","A"
"011209","0015","A"
"011210","0015","A"
"011211","0015","A"
"011212","0015","A"
"011213","0015","A"
"011214","0015","A"
"011215","0015","A"
"011216","0015","A"
"011217","0015","A"
"011218","0015","A"
"011219","0015","A"
"011220","0015","A"
"011221","0015","A"
"011222","0015","A"
"011223","0015","A"
"011224","0015","A"
"011225","0015","A"
"011226","0015","A"
"011227","0015","A"
"011228","0015","A"
"011229","0015","A"
"011230","0015","A"
"011231","0015","A"
"011232","0015","A"
"011233","0015","A"
"011234","0015","A"
"011235","0015","A"
"011236","0015","A"
"011237","0015","A"
"011238","0015","A"
"011239","0015","A"
"011240","0015","A"
"011241","0015","A"
"011242","0015","A"
"011243","0015","A"
"011244","0015","A"
"011245","0015","A"
"011246","0015","A"
"011247","0015","A"
"011248","0015","A"
"011249","0015","A"
"011250","0015","A"
"011251","0015","A"
"011252","0015","A"
"011253","0015","A"
"011254","0015","A"
"011255","0015","A"
"011256","0015","A"
"011257","0015","A"
"011258","0015","A"
"011259","0015","A"
"011260","0015","A"
"011261","0015","A"
"011262","0015","A"
"011263","0015","A"
"011264","0015","A"
"011265","0015","A"
"011266","0015","A"
"011267","0015","A"
"011268","0015","A"
"011269","0015","A"
"011270","0015","A"
"013280","0178","A"
"026764","0004","A"
"011683","0199","A"
"026136","0004","A"
"026762","0004","A"
"026763","0004","A"
"026765","0004","A"
"026766","0004","A"
"026767","0004","A"
"026768","0004","A"
"026769","0004","A"
"026770","0004","A"
"026771","0004","A"
"026772","0004","A"
"028568","0004","A"
"028569","0004","A"
"028570","0004","A"
"028571","0004","A"
"028572","0004","A"
"028573","0004","A"
"028577","0184","A"
"028585","0004","A"
"028586","0004","A"
"028629","0004","A"
"029325","0004","A"
"030926","0004","A"
"030451","0179","A"
"030452","0179","A"
"019396","0217","A"
"004684","0217","A"
"004685","0217","A"
"030925","0004","A"
"030927","0004","A"
"030928","0004","A"
"031047","0004","A"
"031048","0004","A"
"031049","0004","A"
"031132","0004","A"
"031172","0004","A"
"031721","0004","A"
"031722","0004","A"
"031958","0004","A"
"031959","0004","A"
"031960","0004","A"
"031961","0004","A"
"031962","0004","A"
"032020","0004","A"
"032021","0004","A"
"033241","0004","A"
"033242","0004","A"
"033252","0004","A"
"033355","0004","A"
"033356","0004","A"
"033357","0004","A"
"033358","0004","A"
"033548","0004","A"
"034253","0004","A"
"034254","0004","A"
"034255","0004","A"
"034256","0004","A"
"034257","0004","A"
"034258","0004","A"
"034430","0004","A"
"034434","0004","A"
"025970","0004","A"
"029652","0185","A"
"029653","0185","A"
"029655","0185","A"
"029656","0185","A"
"029658","0185","A"
"029659","0185","A"
"029661","0088","A"
"031481","0004","A"
"031482","0004","A"
"031483","0004","A"
"031484","0004","A"
"031485","0004","A"
"031486","0004","A"
"031588","0004","A"
"031589","0004","A"
"031590","0004","A"
"031591","0004","A"
"031592","0004","A"
"031593","0004","A"
"031594","0004","A"
"031595","0004","A"
"031661","0004","A"
"031662","0004","A"
"031663","0004","A"
"031664","0004","A"
"031665","0004","A"
"031666","0004","A"
"031667","0004","A"
"031668","0004","A"
"031669","0004","A"
"031670","0004","A"
"031671","0004","A"
"031672","0004","A"
"031673","0004","A"
"032151","0004","A"
"032152","0004","A"
"032153","0004","A"
"032154","0004","A"
"032155","0004","A"
"032156","0004","A"
"032157","0004","A"
"032258","0004","A"
"032259","0004","A"
"032260","0004","A"
"032261","0004","A"
"032350","0190","A"
"032354","0175","A"
"032995","0004","A"
"033318","0004","A"
"034176","0004","A"
"011271","0015","A"
"011272","0015","A"
"011273","0015","A"
"011274","0015","A"
"011275","0015","A"
"011276","0015","A"
"011277","0015","A"
"011278","0015","A"
"011279","0015","A"
"011280","0015","A"
"011281","0015","A"
"011282","0015","A"
"011283","0015","A"
"011284","0015","A"
"011285","0015","A"
"011286","0015","A"
"011287","0015","A"
"011288","0015","A"
"011289","0015","A"
"011290","0015","A"
"011291","0015","A"
"011292","0015","A"
"011293","0015","A"
"011294","0015","A"
"011295","0015","A"
"011296","0015","A"
"011297","0015","A"
"011298","0015","A"
"011299","0015","A"
"011300","0015","A"
"011301","0015","A"
"011302","0015","A"
"011303","0015","A"
"011304","0015","A"
"011305","0015","A"
"011306","0015","A"
"011307","0015","A"
"011308","0015","A"
"011309","0015","A"
"011310","0015","A"
"011311","0015","A"
"011312","0015","A"
"011313","0015","A"
"011314","0015","A"
"011315","0015","A"
"011316","0015","A"
"011317","0015","A"
"011318","0015","A"
"011319","0015","A"
"011320","0015","A"
"011321","0015","A"
"011322","0015","A"
"011323","0015","A"
"011324","0015","A"
"011325","0015","A"
"011326","0015","A"
"011327","0015","A"
"011328","0015","A"
"011329","0015","A"
"011330","0015","A"
"011331","0015","A"
"011332","0015","A"
"011333","0015","A"
"011334","0015","A"
"011335","0015","A"
"011336","0015","A"
"011337","0015","A"
"011338","0015","A"
"011339","0015","A"
"011340","0015","A"
"011341","0015","A"
"011342","0015","A"
"011343","0015","A"
"011344","0015","A"
"011345","0015","A"
"011346","0015","A"
"011347","0015","A"
"011348","0015","A"
"011349","0015","A"
"011350","0015","A"
"011351","0015","A"
"011352","0015","A"
"011353","0015","A"
"011354","0015","A"
"011355","0015","A"
"011356","0015","A"
"011357","0015","A"
"011358","0015","A"
"011359","0015","A"
"011360","0015","A"
"011361","0015","A"
"011362","0015","A"
"011363","0015","A"
"011364","0015","A"
"011365","0015","A"
"011366","0015","A"
"011367","0015","A"
"011368","0015","A"
"011369","0015","A"
"011370","0015","A"
"011371","0015","A"
"011372","0015","A"
"011373","0015","A"
"011374","0015","A"
"011375","0015","A"
"011376","0015","A"
"011377","0015","A"
"011378","0015","A"
"011379","0015","A"
"011380","0015","A"
"011381","0015","A"
"011382","0015","A"
"011383","0015","A"
"011384","0015","A"
"011385","0015","A"
"011386","0015","A"
"011387","0015","A"
"011388","0015","A"
"011389","0015","A"
"011390","0015","A"
"011391","0015","A"
"011392","0015","A"
"011393","0015","A"
"011394","0015","A"
"011395","0015","A"
"011396","0015","A"
"011397","0015","A"
"011398","0015","A"
"011399","0015","A"
"011400","0015","A"
"011401","0015","A"
"011402","0015","A"
"011403","0015","A"
"011404","0015","A"
"011405","0015","A"
"011406","0015","A"
"011407","0015","A"
"011408","0015","A"
"011409","0015","A"
"011410","0015","A"
"011411","0015","A"
"011412","0015","A"
"011413","0015","A"
"011414","0015","A"
"011415","0015","A"
"011416","0015","A"
"011417","0015","A"
"011418","0015","A"
"011419","0015","A"
"011420","0015","A"
"011421","0015","A"
"011422","0015","A"
"011423","0015","A"
"011424","0015","A"
"011425","0015","A"
"011426","0015","A"
"011427","0015","A"
"011428","0015","A"
"011429","0015","A"
"011430","0015","A"
"011431","0015","A"
"011432","0015","A"
"011433","0015","A"
"011434","0015","A"
"011435","0015","A"
"011436","0015","A"
"011437","0015","A"
"011438","0015","A"
"011439","0015","A"
"011440","0015","A"
"011441","0015","A"
"011442","0015","A"
"011443","0015","A"
"011444","0015","A"
"011445","0015","A"
"011446","0015","A"
"011447","0015","A"
"011448","0015","A"
"011449","0015","A"
"011450","0015","A"
"011451","0015","A"
"011452","0015","A"
"011453","0015","A"
"011454","0015","A"
"011455","0015","A"
"011456","0015","A"
"011457","0015","A"
"011458","0015","A"
"011459","0015","A"
"011460","0015","A"
"011461","0015","A"
"011462","0015","A"
"011463","0015","A"
"011464","0015","A"
"011465","0015","A"
"011466","0015","A"
"011467","0015","A"
"011468","0015","A"
"011469","0015","A"
"011470","0015","A"
"011471","0015","A"
"011472","0015","A"
"011473","0015","A"
"011474","0015","A"
"011475","0015","A"
"011476","0015","A"
"011477","0015","A"
"011478","0015","A"
"011479","0015","A"
"011480","0015","A"
"011481","0015","A"
"011482","0015","A"
"011483","0015","A"
"011484","0015","A"
"011485","0015","A"
"011486","0015","A"
"011487","0015","A"
"011488","0015","A"
"011489","0015","A"
"011490","0015","A"
"011491","0015","A"
"011492","0015","A"
"011493","0015","A"
"011494","0015","A"
"011495","0015","A"
"011496","0015","A"
"011497","0015","A"
"011498","0015","A"
"011499","0015","A"
"011500","0015","A"
"011501","0015","A"
"011502","0015","A"
"011503","0015","A"
"011504","0015","A"
"011505","0015","A"
"011506","0015","A"
"011507","0015","A"
